,simulant_id,household_id_census,first_name_census,middle_initial_census,last_name_census,street_number_census,street_name_census,unit_number_census,city_census,state_census,zipcode_census,year,household_id_tax,first_name_tax,middle_initial_tax,last_name_tax,street_number_tax,street_name_tax,unit_number_tax,city_tax,state_tax,zipcode_tax,match,first_name_taxes,middle_initial_taxes,last_name_taxes,street_number_taxes,street_name_taxes,unit_number_taxes,city_taxes,state_taxes,zipcode_taxes
824,0_14381,0_5790,melba,v,thomas,2883,prairie wind trl,,anytown,WA,00000,2020.0,0_5790,melba,v,thomas,2883,prairie wind trl,,anytown,WA,00000,1,,,,,,,,,
825,0_14382,0_5790,winifred,c,thomas,2883,prairie wind trl,,anytown,WA,00000,2020.0,0_5790,winifred,c,thomas,2883,prairie wind trl,,anytown,WA,00000,1,,,,,,,,,
826,0_278,0_114,gerald,r,adult,123,deep brook path,,anytown,WA,00000,2020.0,0_114,gerald,r,wallace,123,deep brook path,,anytown,WA,00000,1,,,,,,,,,
827,0_278,0_114,gerald,r,adult,123,deep brook path,,anytown,WA,00000,2020.0,0_114,gerald,r,wallace,123,deep brook path,,anytown,WA,00000,1,,,,,,,,,
828,0_1662,0_678,brandon,m,robinson,2211,meadow lark rd,,anytown,WA,00000,2020.0,0_678,brandon,m,robinson,2211,meadow lark rd,,anytown,WA,00000,1,,,,,,,,,
829,0_1663,0_678,arthur,j,robinson,2211,meadow lark rd,,anytown,WA,00000,2020.0,0_678,arthur,j,robinson,2211,meadow lark rd,,anytown,WA,00000,1,,,,,,,,,
830,0_1985,0_4889,justin,m,,5409,e 220th st,,anytown,WA,00000,2020.0,0_4889,justin,m,jackson,5409,e 220th st,,anytown,WA,00000,1,,,,,,,,,
831,0_12103,0_4889,shirley,m,greene,5409,e 220th st,,anytown,WA,00000,2020.0,0_4889,shirley,m,greene,5409,e 220th st,,anytown,WA,00000,1,,,,,,,,,
832,0_12778,0_114,erin,j,kaveney,123,deep brook path,,anytown,WA,00000,2020.0,0_114,erin,j,,123,deep brook path,,anytown,WA,00000,1,,,,,,,,,
833,0_14368,0_5784,sandra,l,murphy,1385,corte carlazzo,,anytown,WA,00000,2020.0,0_5784,sandra,l,murphy,,,,anytown,MS,00060,1,,,,,,,,,
834,0_15069,0_6071,destinee,s,cochran,8344,beacon str,,,WA,00000,2020.0,0_1,destinee,s,cochran,34,bowen cir sw,,anytown,WA,00000,1,,,,,,,,,
835,0_15070,0_6071,dorothy,s,cochran,8344,beacon str,,anytown,WA,00000,2020.0,0_6071,dorothy,s,cochran,8344,beacon str,,anytown,WA,00000,1,,,,,,,,,
836,0_16223,0_6545,,m,stones,1236,suburban par,,anytown,WA,00000,2020.0,0_6545,michelle,m,stones,1236,suburban par,,anytown,WA,00000,1,,,,,,,,,
837,0_16224,0_6545,jason,j,stones,1236,suburban par,,anytown,WA,00000,2020.0,0_6545,jason,j,stones,1236,suburban par,,anytown,WA,00000,1,,,,,,,,,
838,0_18114,0_7286,juan,p,lambert,18377,moved rd,,anytown,WA,00000,2020.0,0_7286,juan,p,lambert,16375,moved rd,,anytown,WA,00000,1,,,,,,,,,
839,0_18115,0_7286,diane,d,lambert,16375,moved rd,,anytown,WA,00000,2020.0,0_7286,diane,d,lambert,16375,moved rd,,anytown,WA,00000,1,,,,,,,,,
840,0_283,0_116,kim,m,reeve,7937,cameron ldg dr,,anytown,WA,00000,2020.0,0_116,kim,m,reeve,7937,cameron ldg dr,,anytown,WA,00000,1,,,,,,,,,
841,0_10632,0_4322,jacqueline,m,means,1813,e wood st,,anytown,WA,00000,2020.0,0_4322,jackwueline,m,means,,,,anytown,WA,00000,1,,,,,,,,,
842,0_10633,0_4322,randal,b,means,1813,e wood st,,anytown,WA,00000,2020.0,0_4322,randal,b,means,,,,anytown,WA,00000,1,,,,,,,,,
843,0_10633,0_4322,randal,b,means,1813,e wood st,,anytown,WA,00000,2020.0,0_4322,randal,b,means,,,,anytown,WA,00000,1,,,,,,,,,
844,0_11866,0_8014,angela,s,hampton,,1st avenue south,,anytown,WA,00000,2020.0,0_8014,angela,s,hampton,,,,anytown,WA,00000,1,,,,,,,,,
845,0_14855,0_5981,lillian,d,ary,1329,,,anytown,WA,00000,2020.0,0_8621,lillian,d,ary,5868,sweetwater rd,,anytown,WA,00000,1,,,,,,,,,
846,0_285,0_117,etta,p,lynch,1783,zarker st,,anytown,WA,00000,2020.0,0_117,etta,p,lynch,1783,zarker st,,anytown,WA,00000,1,,,,,,,,,
847,0_2789,0_1130,mark,j,rivers,136,billings rd,,anytown,WA,00000,2020.0,0_1130,mark,j,rivers,,billings rd,,anytown,WA,00000,1,,,,,,,,,
848,0_2789,0_1130,mark,j,rivers,136,billings rd,,anytown,WA,00000,2020.0,0_1130,mark,j,rivers,136,billings rd,,anytown,WA,00000,1,,,,,,,,,
849,0_2790,0_1130,liz,s,rivers,136,billings rd,,anytown,WA,00000,2020.0,0_1130,lisa,s,rivers,136,billings rd,,anytown,WA,00000,1,,,,,,,,,
850,0_2790,0_1130,liz,s,rivers,136,billings rd,,anytown,WA,00000,2020.0,0_1130,lisa,s,rivers,136,billings rd,,anytown,WA,00000,1,,,,,,,,,
851,0_4510,0_1839,scot,m,saenz,207,beaufort ave,,anytown,WA,00000,2020.0,0_1839,scott,m,saenz,107,beaufort ave,,anytown,WA,00000,1,,,,,,,,,
852,0_4511,0_1839,david,w,saenz,207,beaufort ave,,anytown,WA,00000,2020.0,0_1839,david,w,saenz,207,beaufort ave,,anytown,WA,00000,1,,,,,,,,,
853,0_6253,0_2543,ellen,j,perry,3441,s riverview dr,,anytown,WA,00000,2020.0,0_2543,ellen,j,perry,3441,s riverview dr,,anytown,WA,00000,1,,,,,,,,,
854,0_6254,0_2543,mark,d,perry,3441,s riverview dr,,anytown,WA,00600,2020.0,0_2543,mark,d,perry,3441,s riverview dr,,anytown,WA,00000,1,,,,,,,,,
855,0_11425,0_4620,richard,r,hall,9103,south doctor martin luther king jr dv,,anytown,WA,00000,2020.0,0_4620,richard,r,hall,9103,south doctor martin luther king jr dv,,anytown,WA,0000o,1,,,,,,,,,
856,0_14293,0_5754,cynthia,b,dennings,5930,george rd,,anytown,WA,00000,2020.0,0_5754,cynthia,b,dennings,5930,george rd,,anytown,WA,00000,1,,,,,,,,,
857,0_16430,0_6631,znjif,m,key,10336,magnolia bnd,,anytown,WA,00000,2020.0,0_6631,annie,m,key,10336,magnolia bnd,,anytown,WA,00000,1,,,,,,,,,
858,0_16430,0_6631,znjif,m,key,10336,magnolia bnd,,anytown,WA,00000,2020.0,0_6631,annie,m,key,10336,magnolia bnd,,anytown,WA,00000,1,,,,,,,,,
859,0_17228,0_6943,iaclb,k,widmann,,skyway,,anytown,,00000,2020.0,0_6943,jacob,k,widmann,18,skyway,,anytown,WA,00000,1,,,,,,,,,
860,0_17228,0_6943,iaclb,k,widmann,,skyway,,anytown,,00000,2020.0,0_6943,jacob,k,widmann,18,skyway,,anytown,WA,00000,1,,,,,,,,,
861,0_17229,0_6943,cheryl,j,widmann,18,skyway,,anytown,WA,00000,2020.0,0_6943,cheryl,j,widmann,18,skyway,,anytown,WA,0o00o,1,,,,,,,,,
862,0_17230,0_6943,jessica,t,widmann,18,skyway,,anytown,WA,00000,2020.0,0_6943,jessica,t,widmann,18,skyway,,anytovvn,WA,00000,1,,,,,,,,,
863,0_12165,0_4912,sarah,c,guerrero,5925,sun lake ct,,anytown,WA,00000,2020.0,0_4912,sarah,c,guerrero,5925,sun lake ct,,anytown,WA,00000,1,,,,,,,,,
864,0_12166,0_4912,stephen,m,guerrero,5925,sun lake ct,,anytown,WA,00000,2020.0,0_4912,stephen,m,guerrero,5925,sun lake ct,,anytown,WA,00000,1,,,,,,,,,
865,0_293,0_122,jonathan,l,arroyo santistevan,154,ryan trails dr,,anytown,WA,00000,2020.0,0_122,jonathan,l,arroyo santistevan,154,ryan trails dr,,anytown,WA,00000,1,,,,,,,,,
866,0_294,0_122,annemarie,a,arroyo santistevan,154,ryan trails dr,,anytown,WA,00008,2020.0,0_122,annemarie,a,arroyo santistevan,154,ryan trails dr,,anytown,WA,00000,1,,,,,,,,,
867,0_2689,0_1087,mamie,g,resident,1421,c oak dr,,anytown,WA,00000,2020.0,0_1087,mamie,g,manning,1421,c oak dr,,anytown,WA,00000,1,,,,,,,,,
868,0_6934,0_2824,charlotte,v,leftwich,17631,n roxboro st,,anytown,WA,00000,2020.0,0_2824,charlotte,v,leftwich,17631,n roxboro st,,anytown,WA,00000,1,,,,,,,,,
869,0_6934,0_2824,charlotte,v,leftwich,17631,n roxboro st,,anytown,WA,00000,2020.0,0_2824,charlotte,v,leftwich,17631,n roxboro st,,anytown,WA,00000,1,,,,,,,,,
870,0_7422,0_3026,randy,l,raphael,747,curtis rd,,anytown,WA,00000,2020.0,0_3026,randy,l,raphael,747,curtis rd,,anytown,WA,00000,1,,,,,,,,,
871,0_7422,0_3026,randy,l,raphael,747,curtis rd,,anytown,WA,00000,2020.0,0_3026,randy,l,raphael,747,curtis rd,,anytown,WA,00000,1,,,,,,,,,
872,0_7423,0_3026,maria,a,raphael,747,curtis rd,,anytown,WA,00000,2020.0,0_5,maria,a,rapbael,4000,nw skycrest pkwy,,anytown,WA,00000,1,,,,,,,,,
873,0_10550,0_1087,,r,revels,1421,c oack dr,,anytpwn,WA,00000,2020.0,0_1087,adam,r,revels,1421,c oak dr,,anytown,WA,00000,1,,,,,,,,,
874,0_10677,0_4337,karen,j,barrett,10915,e peakview ave,,anytown,WA,00000,2020.0,0_4337,karen,j,barrett,10915,e peakview ave,,anytown,WA,00000,1,,,,,,,,,
875,0_10677,0_4337,karen,j,barrett,10915,e peakview ave,,anytown,WA,00000,2020.0,0_4337,karen,j,barrett,10915,e peakview ave,,anytown,WA,00000,1,,,,,,,,,
876,0_10678,0_4337,stephen,m,garrett,10915,e peakview ave,,anyton,WA,00000,2020.0,0_4337,stephen,m,barrett,10915,e peakview ave,,anytown,WA,00000,1,,,,,,,,,
877,0_10679,0_4337,john,t,barrett,10915,e peakview ave,,anytown,WA,00000,2020.0,0_4337,john,t,barrett,10915,e pdakview ave,,anytown,WA,00000,1,,,,,,,,,
878,0_10679,0_4337,john,t,barrett,10915,e peakview ave,,anytown,WA,00000,2020.0,0_4337,john,g,barrett,10915,e peakview ave,,anytown,WA,00000,1,,,,,,,,,
879,0_11652,0_8310,vanessa,n,costa,1590,n river rd,,anytown,WA,00000,2020.0,0_8310,vanessa,,,1590,n river ahd,,anytown,WA,00000,1,,,,,,,,,
880,0_11652,0_8310,vanessa,n,costa,1590,n river rd,,anytown,WA,00000,2020.0,0_8310,vanessa,n,costa,1590,n river rd,,anytown,,00000,1,,,,,,,,,
881,0_11895,0_4803,craig,d,rossman,,bluestem prkwy,,anytown,WA,00000,2020.0,0_4803,craig,d,rossman,,bluestem prkwy,,anytown,WA,00000,1,,,,,,,,,
882,0_11896,0_4803,pamela,n,rossman,,bluestem prkwy,,anytown,WA,00000,2020.0,0_4803,pamela,n,rossman,,bluestem prkwy,,anytown,WA,00000,1,,,,,,,,,
883,0_13986,0_5633,natalie,k,deres,,n chestnut ave,,anytown,WA,00000,2020.0,0_5633,natalie,k,deres,,n chestnut ave,,anytown,WA,00000,1,,,,,,,,,
884,0_13987,0_5633,charles,s,deres,,n chestnut ave,,anytown,WA,00000,2020.0,0_5633,charles,s,deres,,n chestnut ave,,anytown,WA,00000,1,,,,,,,,,
885,0_14033,0_5654,robert,c,etienne,1751,bear claw,,anytown,WA,00000,2020.0,0_5654,robert,c,etienne,1751,bear claw,,anytown,WA,00000,1,,,,,,,,,
886,0_14034,0_5654,heather,s,etienne,1751,bear claw,,anytown,WA,00000,2020.0,0_5654,heather,s,etienne,1751,bear claw,,anytown,WA,00000,1,,,,,,,,,
887,0_20115,0_7923,reginald,p,cleveland,2672,reed ct,,anytown,WA,00000,2020.0,0_7923,reginald,p,cleveland,2672,reed ct,,anytown,WA,00000,1,,,,,,,,,
888,0_20117,0_7923,jade,y,cleveland,2672,reed ct,,anytown,WA,00000,2020.0,0_7923,jade,y,cleveland,2672,reed ct,,anytown,WA,00000,1,,,,,,,,,
889,0_314,0_129,gina,r,lampe,2301,westwood,,anytown,WA,00000,2020.0,0_129,gina,r,lampe,2301,westwood,,anytown,WA,00000,1,,,,,,,,,
890,0_315,0_129,john,m,lampe,2301,westwood,,anytown,WA,00000,2020.0,0_129,john,m,lampe,2301,westwood,,anytown,WA,00000,1,,,,,,,,,
891,0_491,0_202,matthew,r,hattabaugh,11069,bluehaven dr,,anytown,WA,00000,2020.0,0_202,matthew,r,hattabaugh,11069,bluehaven dr,,anytown,WA,00000,1,,,,,,,,,
892,0_569,0_230,charles,j,riddle,423,s encina st,,anytown,WA,00000,2020.0,0_230,charles,j,riddle,423,s encina st,,anytown,WA,00000,1,,,,,,,,,
893,0_3653,0_129,gregory,j,lewis,2301,westwood,,anytown,WA,00000,2020.0,0_129,gregory,j,lewis,2301,westwood,,anytown,WA,00000,1,,,,,,,,,
894,0_3653,0_129,gregory,j,lewis,2301,westwood,,anytown,WA,00000,2020.0,0_129,gregory,j,lewis,2301,westwood,,anytown,WA,00000,1,,,,,,,,,
895,0_4123,0_1688,betty,b,greenfield,454,holden spring ct,,anytown,WA,00000,2020.0,0_1688,betty,b,greenfield,454,holden spring ct,,anytown,WA,00000,1,,,,,,,,,
896,0_4123,0_1688,betty,b,greenfield,454,holden spring ct,,anytown,WA,00000,2020.0,0_1688,betty,b,greenfield,454,holden spring ct,,anytown,WA,00000,1,,,,,,,,,
897,0_5158,0_2113,kaleb,j,mccormack,3165,w fawn dr,,anytown,WA,00000,2020.0,0_2113,kaileb,j,mccormack,3165,w fawn dr,,anytown,WA,00000,1,,,,,,,,,
898,0_5158,0_2113,kaleb,j,mccormack,3165,w fawn dr,,anytown,WA,00000,2020.0,0_2113,kaleb,j,mccormack,3165,w fawn dr,,anytown,WA,00000,1,,,,,,,,,
899,0_5436,0_2113,zachary,c,cambel,3165,w fawn dr,,anytown,WA,00000,2020.0,0_2113,zachary,c,cambel,3165,w fawn dr,,anytown,WA,00000,1,,,,,,,,,
900,0_5436,0_2113,zachary,c,cambel,3165,w fawn dr,,anytown,WA,00000,2020.0,0_2113,zachary,c,cambel,3165,w fawn dr,,anytown,WA,00000,1,,,,,,,,,
901,0_5654,0_2302,lawanda,b,diamond,235,pleasant vy rd,,anytown,WA,00000,2020.0,0_2302,lawanda,b,diamond,235,pleasant vy rd,,anytown,WA,00000,1,,,,,,,,,
902,0_8654,0_3512,delia,j,casey,828,buechner ave,,anytown,WA,00000,2020.0,0_3512,delia,j,casey,828,buechner ave,,anytown,WA,00000,1,,,,,,,,,
903,0_8655,0_3512,scott,t,casey,828,buechner ave,,anytown,WA,00000,2020.0,0_3512,scott,t,casey,828,buechner ave,,anytown,WA,00000,1,,,,,,,,,
904,0_17635,0_7100,kathryn,m,shumaker,37545,s winterhawk dr,,anytown,WA,00000,2020.0,0_7100,kathryn,m,shumaker,37545,s winterhawk dr,,anytown,WA,00000,1,,,,,,,,,
905,0_590,0_240,charles,b,young,10355,altaloma avenue,,anytown,WA,00000,2020.0,0_240,charles,b,young,10355,altaloma avenue,,anytown,WA,00000,1,,,,,,,,,
906,0_591,0_240,etta,p,young,10355,altaloma avenue,,anytown,WA,00000,2020.0,0_240,etta,p,young,10355,altaloma avenue,,anytown,WA,00000,1,,,,,,,,,
907,0_1315,0_528,carolyn,m,alexander,264,meadow stre,,anytown,WA,00000,2020.0,0_528,carolyn,m,two,264,meadow stre,,anytown,WA,00000,1,,,,,,,,,
908,0_1315,0_528,carolyn,m,alexander,264,meadow stre,,anytown,WA,00000,2020.0,0_528,carolyn,m,alexander,264,meadow stre,,anytown,WA,00000,1,,,,,,,,,
909,0_1316,0_528,mark,d,alexander,264,meadow stre,,anytown,WA,00000,2020.0,0_528,mark,d,alexander,264,meadow stre,,anytown,WA,00000,1,,,,,,,,,
910,0_1316,0_528,mark,d,alexander,264,meadow stre,,anytown,WA,00000,2020.0,0_528,mark,d,alexander,264,meadow stre,,anytown,WA,00000,1,,,,,,,,,
911,0_2115,0_854,rebecca,r,gatton,3401,127th pl se,,anytown,WA,00000,2020.0,0_854,rebecca,r,gatton,3401,127th pl se,,anytown,WA,00000,1,,,,,,,,,
912,0_7629,0_3110,cruz,j,kearse,41875,jordan dr,,anytown,WA,00000,2020.0,0_3110,cruz,j,kearse,41875,jordan dr,,anytown,WA,00000,1,,,,,,,,,
913,0_7630,0_3110,matthew,m,kearse,41875,jordan dr,,anytown,WA,00000,2020.0,0_3110,matthew,m,kearse,41875,jordan dr,,anytown,WA,00000,1,,,,,,,,,
914,0_14309,0_528,stephanie,j,mcmahon,264,meadow stre,,anytown,WA,00000,2020.0,0_528,stephanie,j,mcmahon,264,meadow stre,,anytown,WA,00000,1,,,,,,,,,
915,0_17473,0_7030,patricia,d,myers,3507,nrth carlyle place,,,WA,00000,2020.0,0_7030,patricia,d,myers,3507,nrth carlyle place,,anytown,WA,00000,1,,,,,,,,,
916,0_321,0_132,charles,b,mcjunkins,910,giovane st,,anytown,WA,00000,2020.0,0_132,charles,b,mcjunkins,910,giovane st,,anytown,IN,00000,1,,,,,,,,,
917,0_322,0_132,anna,a,mcjunkins,910,giovane st,,anytown,WA,00000,2020.0,0_132,anna,a,mcjunkins,910,giovane st,,anytown,WA,00000,1,,,,,,,,,
918,0_322,0_132,anna,a,mcjunkins,910,giovane st,,anytown,WA,00000,2020.0,0_132,anna,a,mcjunkins,910,giovane st,,anytown,WA,00000,1,,,,,,,,,
919,0_4040,0_1655,susan,p,tetreault,212,lariat la,,anytown,WA,00000,2020.0,0_1655,susan,p,tetreault,212,lariat la,,anydown,WA,00000,1,,,,,,,,,
920,0_8865,0_3605,maria,c,saintamour,1200,meadowbrook dr,,anytown,WA,00000,2020.0,0_3605,maria,c,saintamour,1200,meadowbrook dr,,anytown,WA,00000,1,,,,,,,,,
921,0_9763,0_3972,diane,m,balelard,15206,n 43rd av,,anytown,WA,00000,2020.0,0_3972,diane,m,ballard,15206,n 43rd av,,anytown,WA,00000,1,,,,,,,,,
922,0_17721,0_7135,michelle,t,toney,84,theta ave,,anytown,WA,00000,2020.0,0_7135,michelle,t,toney,84,theta ave,,angtown,WA,00000,1,,,,,,,,,
923,0_17721,0_7135,michelle,t,toney,84,theta ave,,anytown,WA,00000,2020.0,0_7135,michelle,t,toney,84,theta ave,,anytown,WA,00000,1,,,,,,,,,
924,0_19271,0_7742,lauren,l,brown-brown,100,46th st,,anytown,WA,00000,2020.0,0_7742,lauren,l,brown-brown,100,46th st,,anytown,WA,00000,1,,,,,,,,,
925,0_19279,0_7742,luis,m,jones,100,46th st,,anytown,WA,00000,2020.0,0_7742,luis,m,jones,100,46th st,,anytown,WA,00000,1,,,,,,,,,
926,0_325,0_134,laura,m,mckinnon,590,nw 99 ln,,anytown,WA,00000,2020.0,0_134,laura,m,mckinnon,590,nw 99 ln,,anytown,WA,00000,1,,,,,,,,,
927,0_5105,0_2091,kevin,w,mcmahon,2201,red oak rd,,anytown,WA,,2020.0,0_2091,kevin,w,mcmahon,2201,red oak rd,,anytown,WA,00000,1,,,,,,,,,
928,0_11036,0_4481,robert,m,wade,6450,south stelling road,,anytown,WA,00000,2020.0,0_4481,robert,m,wade,6450,south stelling road,,anytown,WA,00000,1,,,,,,,,,
929,0_11037,0_4481,nicole,v,wade,6450,south stelling road,,anytown,WA,00000,2020.0,0_4481,nicole,v,wade,6450,south stelling road,,anytown,WA,00000,1,,,,,,,,,
930,0_11037,0_4481,nicole,v,wade,6450,south stelling road,,anytown,WA,00000,2020.0,0_4481,nicole,v,wade,6450,south stelling road,,anytown,WA,00000,1,,,,,,,,,
931,0_19121,0_7688,david,d,toth,3225,boulder pointe road,,anytown,WA,00000,2020.0,0_7688,david,d,toth,3225,boulder pointe road,,anytown,WA,00000,1,,,,,,,,,
932,0_19121,0_7688,david,d,toth,3225,boulder pointe road,,anytown,WA,00000,2020.0,0_7688,david,d,toth,3225,boulder pointe road,,anytown,WA,00000,1,,,,,,,,,
933,0_327,0_135,charles,b,bancroft,72,legate dr,,anytown,WA,00000,2020.0,0_135,charles,b,bancroft,72,legate dr,,anytown,WA,00000,1,,,,,,,,,
934,0_328,0_135,carmella,b,bancroft,72,legate dr,,anytown,WA,00000,2020.0,0_135,carmella,b,bancroft,72,legate dr,,anytown,WA,00000,1,,,,,,,,,
935,0_328,0_135,carmella,b,bancroft,72,legate dr,,anytown,WA,00000,2020.0,0_135,carmella,b,bancroft,72,legate dr,,anytown,WA,00000,1,,,,,,,,,
936,0_1675,0_682,charles,j,llewelyn,8700,poplar ridge rd,,anytown,WA,00000,2020.0,0_682,charles,j,llewelyn,8700,poplar ridge rd,,anytown,WA,00000,1,,,,,,,,,
937,0_1676,0_682,vickie,j,brouse,8700,poplar ridge rd,,anytown,WA,00000,2020.0,0_682,vickie,j,brouse,8700,poplar ridge rd,,anytown,WA,00000,1,,,,,,,,,
938,0_3985,0_1629,john,m,weil,13244,elsinore avenue,,anytown,WA,00000,2020.0,0_1629,john,m,weil,13244,elsinore avenue,,anytown,WA,00000,1,,,,,,,,,
939,0_3986,0_1629,lisa,d,weil,13244,elsinore avenue,,anytown,WA,00000,2020.0,0_1629,lisa,d,weil,13244,elsinore avenue,,anytown,WA,00000,1,,,,,,,,,
940,0_3987,0_1629,mitchell,a,weil,13244,elsinore avenue,,anytown,WA,00000,2020.0,0_1629,mitchell,a,weil,13244,elsinore avenue,,anytown,WA,00000,1,,,,,,,,,
941,0_19035,0_7654,dangelo,c,mikel,93307,erie st,,anytown,WA,00000,2020.0,0_7654,dangelo,c,mikel,93307,erie st,,anytown,WA,00000,1,,,,,,,,,
942,0_19084,0_7674,james,j,peterson,2901,s arlington ave,,anytown,WA,00000,2020.0,0_7674,james,j,peterson,2901,s arlington ave,,anytown,WA,00000,1,,,,,,,,,
943,0_19085,0_7674,kimberly,b,peterson,2901,s arlington ave,,anytown,WA,00000,2020.0,0_7674,kimberly,b,peterson,2901,s arlington ave,,anytown,WA,00000,1,,,,,,,,,
944,0_332,0_137,matthew,s,greene,1950,birch st,,anytown,WA,00000,2020.0,0_137,matthew,s,greene,1950,birch st,,anytown,WA,00000,1,,,,,,,,,
945,0_9821,0_3995,rachel,g,desherlia,19413,marion ave,,anytown,WA,00000,2020.0,0_3995,shelly,g,desherlia,19413,marion ave,,anytown,WA,00000,1,,,,,,,,,
946,0_9821,0_3995,rachel,g,desherlia,19413,marion ave,,anytown,WA,00000,2020.0,0_3995,rachel,g,desherlia,19413,marion ave,,anytown,WA,00000,1,,,,,,,,,
947,0_9822,0_3995,roy,t,desherlia,19413,marion ave,,anytown,WA,00000,2020.0,0_3995,roy,t,desherlia,19413,marion ave,,,WA,00000,1,,,,,,,,,
948,0_334,0_138,kerri,b,armand,24,heath stre,,anytown,WA,00000,2020.0,0_138,kerri,b,armand,,,,anytown,WA,00000,1,,,,,,,,,
949,0_3608,0_1464,patrice,b,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,2020.0,0_1464,patrice,b,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,1,,,,,,,,,
950,0_3608,0_1464,patrice,b,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,2020.0,0_1464,patrice,b,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,1,,,,,,,,,
951,0_3609,0_1464,mark,t,moore,5962,bondesson stre,apt 8 a,anydown,WA,00000,2020.0,0_1464,mark,,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,1,,,,,,,,,
952,0_3609,0_1464,mark,t,moore,5962,bondesson stre,apt 8 a,anydown,WA,00000,2020.0,0_1464,mark,t,moore,5962,bondesson stre,apt 8 a,anytown,WA,00000,1,,,,,,,,,
953,0_4465,0_1820,frank,j,supinski,5008,clare ave,,anytown,WA,00000,2020.0,0_1820,frank,j,supinski,5008,clzre ave,,anytown,WA,00000,1,,,,,,,,,
954,0_4466,0_1820,erica,j,supinski,5008,clare ave,,anytown,WA,00000,2020.0,0_1820,erica,j,supinski,5008,clare ave,,anytown,WA,00000,1,,,,,,,,,
955,0_11948,0_4823,alysa,m,jones,2424,queen ave sw,,anytown,WA,00000,2020.0,0_4823,alysa,m,jones,2424,queen ave sw,,anytown,WA,00000,1,,,,,,,,,
956,0_11948,0_4823,alysa,m,jones,2424,queen ave sw,,anytown,WA,00000,2020.0,0_4823,alysa,m,jones,2424,queen ave sw,,anytown,WA,00000,1,,,,,,,,,
957,0_13813,0_8123,kyle,g,yarber,2888,valentino nw,,anytown,WA,00000,2020.0,0_8123,kyle,g,yarper,2848,valentino nw,,anytown,WA,00000,1,,,,,,,,,
958,0_336,0_139,bradley,a,yeager,2496,san pablo rd s,,anytown,WA,00000,2020.0,0_139,bradley,a,yeager,2496,san pablo rd s,,anytown,WA,00000,1,,,,,,,,,
959,0_336,0_139,bradley,a,yeager,2496,san pablo rd s,,anytown,WA,00000,2020.0,0_139,bradley,a,yeager,2496,san pablo rd s,,anytown,WA,00000,1,,,,,,,,,
960,0_16156,0_6513,robert,d,sullivan,285,sth 32nd str,,anytown,WA,00000,2020.0,0_6513,robert,d,husband,285,sth 32nd str,,anytown,WA,00000,1,,,,,,,,,
961,0_16157,0_6513,shelly,m,sullivan,285,sth 32nd str,,anytown,WA,00000,2020.0,0_6513,shelly,m,sul|ivan,285,sth 32nd str,,anytown,WA,000o0,1,,,,,,,,,
962,0_340,0_141,melissa,s,martin,117p,spg garden drive,,anytown,WA,00000,2020.0,0_141,melissa,s,martin,117p,spg garden drive,,anytown,WA,00000,1,,,,,,,,,
963,0_341,0_141,stacy,a,martin,117p,spg garden drive,,anytown,WA,00000,2020.0,0_141,stacy,a,martin,117p,spg garden drive,,anytown,WA,00000,1,,,,,,,,,
964,0_341,0_141,stacy,a,martin,117p,spg garden drive,,anytown,WA,00000,2020.0,0_141,stacy,a,martin,117p,spg garden drive,,anytown,WA,00000,1,,,,,,,,,
965,0_4507,0_8071,david,w,martin,174,johnny mercer boulevard,,anytown,WA,00000,2020.0,0_8071,david,w,martin,174,johnny mercer boulevard,,anytown,WA,00000,1,,,,,,,,,
966,0_7074,0_2887,brenda,t,yousif,,ne 144th st,apt # 301,anytown,WA,00000,2020.0,0_2887,brenda,t,yousif,,ne 144th st,apt # 301,anytown,WA,00000,1,,,,,,,,,
967,0_7075,0_2887,paul,b,yousif,,ne 144th st,apt # 301,anytown,WA,00000,2020.0,0_2887,paul,b,,,ne 144th st,apt # 301,anytown,WA,00000,1,,,,,,,,,
968,0_7077,0_2887,aracely,t,yousif,,ne 144th st,apt # 301,anytown,WA,00000,2020.0,0_2887,aracely,t,yousif,,ne 144th st,apt # 301,anytown,WA,00000,1,,,,,,,,,
969,0_7077,0_2887,aracely,t,yousif,,ne 144th st,apt # 301,anytown,WA,00000,2020.0,0_2887,aracely,t,yousif,,n 144th stt,apt # 301,anytown,WA,00000,1,,,,,,,,,
970,0_7078,0_2887,cassidy,m,yousif,,ne 144th st,apt # 301,anytown,WA,00000,2020.0,0_2887,cassidy,m,yousif,,ne 144th st,apt # 301,anytown,WA,00000,1,,,,,,,,,
971,0_11594,0_4686,dawn,m,wicklander,8916,ne 178th st,,anytown,WA,00000,2020.0,0_4686,dawn,m,wicklander,8916,ne 178th st,,anytown,WA,00000,1,,,,,,,,,
972,0_15076,0_6074,gary,r,dahl,4105,sequoia crst,,anytown,WA,00000,2020.0,0_6074,gary,r,dahl,4105,sequoia crst,,anytown,WA,00000,1,,,,,,,,,
973,0_15077,0_6074,susan,s,dahl,4105,sequoia crst,,anytown,WA,00000,2020.0,0_6074,sue,s,,4105,sequoia crst,,anytown,WA,00000,1,,,,,,,,,
